text,labels
"Soetoro/ Obama moves the country #forward w/ his vision. His vision is to reduce the size of our ""oppressive"" country and to get white. #War",0
"@infidelpamelalc will blame the black man, because they always blame ""Whitey"" are a hater of equal opportunities.",0
"The whore kills, go to the bathroom and eat the pill dog, all",0
@jumpmastere8 @dmcgowen1776 @vistitorvising retardat,0
""" @Notoriousbm95: @_whiteponyjr_ ariza is a snake and a cow",0
The chicks love these ugly hipster fagots. Because they resemble the father who has never been in their lives.,0
&#8220;@My_fish_died: Dammn Buruieni are annoying on twitter &#8221; weed and pot are the same fagot,0
@kiara_curry I know you are joking so much. A part of the bet is funny. I like it when blacks are called otherwise ignorant and black. It makes me not have to,0
Lmao @headsomeesco_55 if you live with girl and you make a dislike u a bassoon,0
"I do not even say Nigga, I say Nigger. I am like Chuck Norris. The black word I say without checking over my shoulder.",0
Johnny Rebel - Give up - Bitchin 'nigger!: Http://t.co/ughry7zge,0
RT @602Strangeangel: Your swords on the beech sauce,0
"RT @c_phil_13: Om ... I was trying to eat &#128555; "" @kylegotjokes:"" Nigga you said it was dogs here, I presented for Nothin!""http://t.co/u&#8230;",0
"@Gezus__ dies in a car accident, then fagot",0
"My managers a stupid pussy yes, I said it",0
"@Chingonabe: &#8220;@Staycoolwheels: @mjs79 well is in genres. So it is the final phagot &#8221;
@Elmaestro1 came to show this how to eat &#8230;",0
"RT @asap_ford: I hate when a crow asks me ""Where do you dig?"" .... nigga idfk!",0
@kirstynehbu fagot,0
Uncle Tom hypocritical! Http: //t.co/cyc9madjpq,0
@Frankiejgrande fugly queer white garbage,0
@Gossipcop Julie says -black criteria to get someone blk.,0
"Everyone tells me exactly the same thing but I won't listen, coon",0
Received every niggah appearance as a dam,0
@teenagesleuth.I received 1 except for Eric Holder gave them 2 beans 2 kills Americans! I guess it's racing!,0
Zimmerman We Comin For Yo Life Bitch.http: //t.co/khdz1vdnsk,0
@Chalecarlo5 you remain talking in the defense of your fuckboy bottom love or what?,0
du -te left in a hot car and dies bitch,0
I have to talk to @Spacejam,0
"@Chris_anzueto @josh_mackey15 numiți pe cineva un fagot și apoi spuneți să vă omorâți, sunteți o ființă umană patetică.O nenorocită dizgrație.",0
Shut up,0
Holder Justice Department &#8217;It is not interested in the facts in #Ferguson http://t.co/7vh4Typmht these breed dogs are disgusting.,0
"RT @Mitchellharri: Don't be a fagot, cover -you mouth when you do not cough or snee",0
@Georgiathenewsa @rosaalbae your titles can look better but its face makes you as an Asian or Latin transaction,0
ESPN continues to hire these Dig Dig dogs and Niggas Gay to talk about sport,0
Burn Bitch http://t.co/63fmrf0g5j,0
@Stephyrae7 is the largest phagot in the world,0
@Fit4Lifemiike @chanelisabeth hoe doesn't make me put on your text screenshots for me,0
What is so good at the ball? All I see is another dance of Fagot Ass High School.,0
RT @tease: RT or you are a beech.http: //t.co/4ol82rdeqx,0
Only fagot use white DS,0
"From now on, I will call all the radical Muslim blacks!
It is very suitable and is racist!
I am racist against anyone who hates America!",0
"@Wyattnuckels uncertain, put all that you have insults in a single tweet.",0
The little bastard of Gok who smells liked.,0
@Michaeldbirch what are you waiting for from that black boyfriend?,0
RT @faamoverall: This Nigguh Chris Paul,0
"RT @mrzsiXtrue: I give a bitch, as a pussy.",0
"""@jgabsss: Stacey Dash won &#128166; http://t.co/pdlg46rjol"" Baddest Bitch Evaaaa",0
"@jdickerson @scottpelle @boBscheferifer all racist ntx w @norahodonnell all hate to see this man in whom the ""butler"" is not",0
RT @jmanziel2: &#8220;@realzachk0enn: @jmanziel2 you are a fagot &#8221;You're Texas fan ...,0
RT @no_ahh23: Happy Birthday! &#128536; @waggggie,0
"Ești o nenorocită de urâtă, vreau să te înjunghie până la moarte și apoi să mă joc cu sângele tău -Patrick Bateman",0
"@Levi_page I do not bend so. Thank you for the offer, it is flattering.",0
"&#8220;@thejanicexxx: o u revealed us, so I can't dm u, so I'll say it here, you're a rude pussy lmao &#8221; you can dm",0
""" @Cb_baby24: @white_thunduh alsarabsss"" is a beaer smh you can say that is a Mexican",0
"@Cbsthismorning @charlierose racist @norahodonnell tx racist garbage why wld u intvw @mittromney n ask racist questions, so disrespectful",0
RT @rachael_goss: Who wants to cool down on campus w & amp; throw Bibles at Bitches by walking the shame &#10067;&#10068;,0
RT @_asslxrd_: my inner nigger comes out,0
"I can't stand that the Asian guy just now, Fagot gives me attitude because I almost forgot my water, fuck, if I wasn't on stage",0
"""My grandmother used to tell me the porch monkey all the time ... Come and think about it, she referred to a broken bottle like a black knife"" &#128563;",0
RT @Hoodrichnick: Why are not these ass chickens? &#128553;&#128553;,0
"&#128514;&#128514;&#128514; I just said that @boythats_aryah: my tl has to cool with this stupidity of this challenge, give hoes AGG",0
@Heauxmersimpson im just try the holiday away from niggers bro.,0
RT @iBezo: Nigger Lebron.The fools of Nigger.,0
"Seeing ugly dogs get pregnant, let's know that Nigga Swill fuck something with a puss",0
@Jrise88 @longlivetylerd you have a beech,0
RT @chlldHoodruiner: Who else hated this bump ?? http: //t.co/8jwgmv4yet,0
@Marylene58 @Sunflower1790 @sheliecorreia @jan4usa not just a niggets that thinks it is human.,0
"""You are the trout of the bottom of the mouth""
Deeeeaaaadd",0
"Twice divorced Tebagger Florida Prosecutor General says that marriage is reserved for family units ""stable, lasting"", http://t.co/9zwr3o33iu #wtf",0
Do you know why the final warrior died? God loves beech #Toosoon? He was an anti-gay crusad,0
@patrickstpierre ești un nenorocit de fagot.,0
@Darienbaby_xoxo jk I fuck a dog before you fuck your fish pussy,0
"Bitch Ass Nigga, hate black women ... Uncle Tom Bitch Punk.",0
RT @badnewsali: Look at ya boy @quanb24 @drydenneal: nigga a fagot @so_leaux: bruh @worstrapiyrics: chance rapper http: //t.co&#8230;,0
"@Donnerkay @surlyrevenant a weapon of 6'4 ""290 lb mike brown lethal reinforced on the laws 4 Police & Amp; Whitey added fuel 2 his arsenal",0
@Alexissert leave Dyke,0
@Jaibrooks1 your brother looks so weird and ugly,0
@Buckm00se TRUE SAND NIGGERS & AMP; BUM BRITS claim it is a legend of renow,0
@kitten_nugget69 stfu dyke look hoe.,0
@Hunglikerobby_ was so homosexual.and bronzam bitch.Juvie made me white,0
Or the teaching could get @abstrakalante: I really hate a respectful bottom bitch. The teacher speaks that you stfu bitch.,0
@Quan1t0 you retardat bruh lol,0
nigga u a pussy where you fend clutch,0
"#Tweet -LikePontiacholmes &#160;
I do pontiac sprinkler ...

Nigga nigga nigga nigga spic spic spic nigga nigga nigga nigga",0
@real5hfacts stfu u ugly dig,0
RT @anticvlum: @neneshallpass97 garbage,0
"There are levels for my bitch, you can not fuck them, because it likes the red bottom, you can not afford the crow you received",0
You hate your football a fagot,0
Removed from a fat Redneck on the last day yolo @shawnasanford @meganmonday13 @kelsss_lynn &#128514;&#128514;,0
RT @Thechefboyrd: @victoriaaaaa_lee @annieSprger_ ew is so ugly who is that dig,0
"@Mynameshould be a single problem there is a ""without allowed pussy"" sorry @kerrythekilla ...",0
@kieffer_jason oh but I am my notes say other wisdom so you can stand and get off Twitter or you can make a simple ass,0
#Milesthompson #goauche #wetback #ca http://t.co/g3ze8bqlpg,0
"@Bitchkrieg that the new Avi.twitter is retarded and shows you in the chick hat but when I follow your profile, it shows the new one",0
@Arbogucci Boys should not take their aspirated ass,0
"RT @jaclyndeter: Well, you may be a bad shelter for shelter",0
@Jadegreenleaf beech,0
@jayswaggkillah is a beech,0
"RT @_vodkathoughts_: ""Easy beer? Do you mean Fagot Pes?""-I have a feed man",0
RT @natal_mendoz: Nigga whore slut slut,0
RT @rakwonogod: U Sapa goes to church this morning as if I don't get crazy about Niggas about 4 hours ago,0
"Why this phagot in front of me has to get two dozens of donuts right now, go to the hell",0
I hate the white garbage police officers who raped me and killed my daughters and son's son.,0
The south is full of white garbage. The midwest is full of white garbage. The western coast if full of white garbage.,0
"What do these dogs want from a nigga?, Like DMX shit",0
@seannn181 you are a beech,0
I did not leave all the other puppies for my wife to be fucked by another nigga. And you know she was married? You have to die.,0
"@fucktyler and I Tyler, it just makes me think they are baby bodies.",0
Stoni is a bastard ...,0
Ion who fuck that hoe &#9996;&#65039;,0
RT @Saramariewelch: It was my main Nigguh from the digital selfie @thorpe_emily http://t.co/xiqbq7mp,0
"&#8220;@tp_three: @westsideflee @kekepalmer damn received the wife &#128561;&#128561;&#128534;&#128534;&#128555;&#12855;&#128553;&#128553;&#8221;

Fall Back Nigga &#128299;.. I don't share my dig",0
@oniinebaby i knew you were a fagot,0
@Soldier,0
"RT @Buckm00se: Chava has to stay on his tape and send Gyro to hell, you don't want him with big boys, the misery infest ass beman",0
"@phreshagu_25 yes, you are right and you know Mexicans bringing everything to the family to be packed",0
@zeitgeistbabe auds bill he likes trailer like you. @lincromero7 @jtstover @Theobamadia @rebhug @lororiisright,0
Why do so many wild spikes live with a wet half breed in #losangeles? None of them has any right to be here.,0
RT @Ajade___: Everyone is trying to fuck the next Nigga bitch I don't know that his whore is the next bitch Nigga &#128586;&#128566;,0
@Vernon1488 Town.to a movie with friends. I stabbed a NIG 3 times and I was sent to prison. Joint?,0
Scandal: A fairy -tale and propaganda bed of the black bed: http://t.co/tp1sa5u8uo through @youtube: O you have to see for Zion's Hebrew daughters!,0
"@Sramirez07943 is a golden mute and not my father would not lift you, I do not like fagots like you &#128528;&#128076;&#128079;",0
"@_westwest_yall @phaampel woohoo! New Panther ""Kill Cracker Babies"" to Salvation!",0
@hunterbuch66 @kieffer_jason @sbsylvester tot ce poți trage este nenorocitul de retard,0
Farmers #dutch are white garbage.,0
I am just upset that they received phagots in this show,0
"Everyone call me ""b"" to be like oh wassup b &#128524; and I am like you were my niggah",0
@Bellageletti is not yet to be a beech if i were lolz,0
"@caykelly16 @madisonarhart, boys are fags.",0
"RT @erlktweets: What the hell is this disgusting black in the movie Captain Phillips who does on the red carpet for the Oscar, which fuc &#8230;",0
Retarded.,0
"@Patdollard fuckin music cuns, should be deported, wild",0
"Lynch Mob Thugs threatens the Zimmerman jury; &#8216;n*ggas that comes for that bottom of the whore &#160;Jury &#8217; http: //t.co/xy6v2ytyas will not stop running,#war",0
"""@Nochillpaz:"" at least I'm not a black ""http://t.co/gja7cfoit""

Lmfao",0
"Bitchs to be like being mixed with Chinese Italian Afro -American, I am like Bitch just because you ate ur &#8230; http: //t.co/zdwd3l8m",0
"#AzMonsoon a lot of rain, too bad, it wasn't enough to wash the white tether -racist garbage. #Tcot #teaparty #azflooding",0
"@aravoza can jump in the U without ball? Like a conservative, feminist, disabled veterinary bitch, I wish you luck with a capital F. @dloesch",0
"RT @jhazethagod: you, other blacks, a call to a bitch to fight a bitch, not me, I am not in this trick so they can feel where they come from",0
"""Do not sleep on Ma Niggah Chood &#128076; @charleyHood &#128175;&#128175;",0
"RT @MidniteBoss: Dacă te smulgi, ești un nenorocit de fagot.Sper că voi toți lunetiștii vor fi violați și suferiți de cancer.",0
"If you kill all the police and babies Cracker, what follows ?????? Black states, white states and Latin states? Don't they move back?",0
Bullets through a nigguh jeans tru,0
"Harm this pussy instead RT @ABC7: Lack of USC Medical Student, 26 years old, last seen Tuesday can be done bad http://t.co/evu04p6sur",0
"I will sell my iPhone and both poppies, I do not support fagots.",0
